13.0832217013 5.455003
364.199486493 5.426386
79.5671578477 5.388089
24.94122572 5.36875
22.2207747265 5.344593
14.9201830766 5.29364
92.8824960929 5.278399
160.465170797 5.494918
410.131279303 5.390495
86.4088077696 5.309982
565.855771378 5.283122
85.7390712213 5.268914
26.4516075017 5.235268
87.9031033713 5.221068
94.1909131503 5.209847
226.065862916 5.092587
5.13178499665 5.023513
74.066197812 5.014108
6.37309555704 4.674805
26.2935365037 4.599254
179.21667783 4.642211
20.6834672918 4.619123
27.3260660862 4.57545
37.3418843492 4.548135
25.3605492297 4.544486
38.900379549 4.748855
75.6337017191 4.62855
372.503125698 4.689112
49.5048894843 4.641843
52.4975775843 4.634707
14.6604822505 4.519907
23.4328644787 4.905656
17.2413820049 4.781225
102.59651708 4.992779
11.5371958026 4.979192
11.6213217236 4.886849
67.3934583612 4.76556
48.0738111186 4.918098
187.830542532 4.834971
210.060839473 4.786762
74.1800290243 4.99
91.0632283992 4.980025
163.888702835 4.902475
5.2950055816 4.84082
113.069435142 4.709486
104.268441616 4.744552
35.4370395177 4.736189
12.3386916722 4.480505
20.5834896182 4.409103
11.6177271712 4.437944
11.144352534 4.494848
9.80404442956 4.433293
24.6208640322 4.289252
57.6184639428 4.385254
66.5119334673 4.381803
32.2023777629 4.351345
21.634885019 4.310847
21.8117883456 4.221249
7.13562179058 4.036133
34.5845947756 4.003046
541.409243135 4.181245
62.2274614869 4.353508
23.9894396071 4.338867
103.146293816 4.277133
6.91086961375 4.27274
39.9253404778 4.264605
39.3498548783 4.119414
60.4448872516 4.101543
6.02611297165 4.083008
175.70149587 4.13481
69.9487832105 4.065789
140.374413932 4.053783
202.254297834 4.65042
302.0964501 4.560952
53.9946304979 4.635725
23.7082830989 4.5955
17.0253404778 4.585642
33.8791582943 4.747472
6.80823174816 4.634823
22.1606943514 4.597331
21.0572225943 4.568953
106.160995758 4.684478
26.3493078812 4.69139
10.9209120339 4.669922
104.369647243 4.663194
40.2324960929 4.586889
7.39328198259 4.57612
75.7106608618 4.541109
497.852757312 4.548732
30.7437374414 4.887305
6.07353985265 4.875326
321.329537843 4.809731
13.0495088189 4.803653
56.1867157848 4.974609
33.5352199152 4.8395
6.6112134405 4.831974
6.2478276401 4.822144
138.009600357 4.790285
26.9971198928 4.792984
36.3974436258 4.752695
151.589305649 4.730876
234.754297834 4.718891
54.6256307211 4.561098
27.5100245591 4.947746
113.802634517 4.838542
38.5422862246 4.960043
442.660638535 4.919141
191.757535164 4.851011
126.284996651 4.830946
11.3616320607 4.826904
165.62458138 4.796066
80.2230408573 4.774114
78.2370841706 4.770672
109.013552132 4.723715
55.3151931235 4.742079
56.9532150033 4.49139
35.0124916276 4.381278
36.0748827863 4.345539
126.383902657 4.506712
37.8620897522 4.432889
5.3442364367 4.418164
132.876423309 4.485665
24.6803081045 4.403092
34.805202054 4.38076
23.0618553248 4.351074
63.4159857111 4.332054
174.351529359 4.438751
176.948202724 4.377231
9.79244139317 4.333152
80.399185086 4.305917
217.870841706 4.151337
10.2611352981 4.100586
41.8984371511 4.047396
46.3599352534 4.228758
51.9136079482 4.086805
32.8951551686 4.070715
3.3520149587 4.05087
16.9398414825 4.361373
8.82604264345 4.338423
131.622572003 4.343121
74.3769033266 4.312186
19.3435923197 4.287847
35.3872851083 4.284614
220.297276178 4.320085
75.2298727395 4.314516
158.694797946 4.104363
15.1294820272 4.175138
44.4293369056 4.156867
7.24850747935 4.142401
331.942844385 4.104858
124.651931235 4.05936
8.63734315695 3.85219
8.8020261219 3.762068
76.5044206296 3.957705
233.198705068 3.807015
112.37865595 3.775893
21.2464166109 3.506567
162.563518643 3.53487
67.8554588078 3.991939
169.890712213 3.860713
246.219356999 3.693096
54.0399196249 3.518189
103.247566421 3.720524
41.3118664881 3.693724
2.93210649699 3.544833
231.693011833 3.509159
151.612525117 3.311373
19.6887139987 3.294055
62.3945858451 3.472346
5.83208305425 3.392223
132.767470418 3.381737
101.25062514 3.340876
2.47270037955 3.300781
46.029091315 3.280762
43.9909801295 3.277986
2.58483924983 3.05957
32.2830877428 3.249361
71.4570551462 3.159959
33.5107166778 3.031743
81.3259879437 3.014211
32.2043648136 3.292096
23.0842710426 3.188913
83.0359790132 3.136349
93.6507814244 3.130561
22.0953895959 3.459174
94.4109734316 3.490602
199.202835454 3.02623
93.4034829203 3.033869
44.9095222148 3.005021
2.95373409243 3.938477
2.93784215227 3.933594
6.32208417057 3.999743
253.956910025 3.976605
77.0731078366 3.969086
10.9733221701 3.932059
120.844384907 3.75983
222.439495423 3.602905
195.746818486 3.52483
42.4315248939 3.737956
3.66071221255 3.648362
127.266800625 3.635821
117.511163206 3.566532
15.4283433802 3.56148
78.4122460371 3.545192
43.3672471534 3.842248
7.80208305425 3.760742
34.533534271 3.994762
285.47778522 3.979807
176.991404331 3.940097
597.44094664 3.928327
97.8092208082 3.903635
200.113306542 3.865878
3.73417727171 3.85284
124.427662425 3.796995
77.4924090199 3.783084
24.9042420183 3.768357
35.6188546551 3.685844
35.2114981023 3.656364
104.320942175 3.591491
15.409477562 3.543208
70.3902991739 3.657131
15.1031256977 3.651972
371.112971645 3.56277
23.4125362804 3.535854
109.487128823 3.52507
66.0449319044 3.422565
197.17224827 3.39231
368.233869167 3.418682
3.97204286671 3.405273
59.4450100469 3.383455
25.8057267247 3.183143
484.193793257 3.156517
22.0625362804 3.150065
15.6340254521 3.100706
378.898191561 3.137545
38.7660638535 3.108177
17.2159522215 3.054749
44.6862692565 3.434907
413.987832105 3.397361
66.8658517526 3.312321
83.7720584952 3.304608
51.3346840813 3.292466
128.499776736 3.381817
37.5414713106 3.319502
29.3421745925 3.307041
90.6863585622 3.298485
47.2811676714 3.287398
15.3340924313 3.159364
3.47754632731 3.070117
457.137753963 3.466405
49.1302857781 3.465671
76.9332328645 3.476384
157.221701273 3.015231
12.0800960036 2.757832
19.1821165439 2.841586
28.2475999107 2.7574
25.3966063854 2.668903
7.03478231748 2.986025
3.64649028801 2.925903
186.065974548 2.887471
22.8753404778 2.762962
15.3443514177 2.935841
111.201864255 2.757088
297.059723152 2.714579
33.5054922974 2.78039
247.552690333 2.749393
47.4030698817 2.955356
252.052467069 2.935938
8.43327974994 2.8699
189.335900871 2.79754
19.223241795 2.697217
15.8062402322 2.647551
14.2146014735 2.748911
26.0144786783 2.706388
