2.692849e+25 5.603805 54 1.46035e+12 92396490000.0 6.81350177164e-09
8.213474e+24 5.583566 21 7.737718e+11 87655000000.0 5.36328757447e-09
6.341302e+24 5.558105 16 9.358049e+11 29218330000.0 5.45967578088e-09
4.007289e+26 5.540593 589 7.34946e+12 9.354431e+11 9.40187053497e-09
1.093491e+26 5.513505 181 3.380673e+12 2.127127e+11 8.38965324797e-09
3.398211e+25 5.920452 70 3.080663e+12 82641930000.0 6.27816294129e-09
4.458149e+24 5.895508 10 8.117416e+11 0.0 5.78986573155e-09
1.177873e+25 5.800374 24 1.066459e+12 58436670000.0 6.47837933276e-09
6.503292e+25 5.777425 120 2.83592e+12 2.066048e+11 7.18212299339e-09
2.449105e+26 5.770271 354 7.424116e+12 3.614108e+11 9.18000840483e-09
4.096085e+25 5.59266 69 1.884594e+12 92396490000.0 8.12711861047e-09
9.554541e+25 5.707552 163 4.462508e+12 2.877672e+11 7.86334794522e-09
1.205903e+25 5.648717 28 1.297914e+12 65334180000.0 5.83767177751e-09
2.189301e+26 5.585232 245 4.108513e+12 2.409406e+11 1.22499218928e-08
4.930542e+25 5.565883 69 2.130771e+12 92396490000.0 9.82984444273e-09
5.466774e+24 5.558175 14 5.98091e+11 58436670000.0 5.37905536294e-09
3.20578e+25 5.545371 74 2.717609e+12 1.239629e+11 5.98145079699e-09
8.015375e+25 5.452364 145 2.593251e+12 1.960025e+11 7.76258105326e-09
8.103231e+25 5.427504 123 2.164602e+12 1.573455e+11 9.29368828785e-09
4.546096e+24 5.406413 12 6.623328e+11 29218330000.0 5.36516748397e-09
9.594986e+25 5.317701 141 3.093792e+12 1.204703e+11 9.79797809953e-09
8.561766e+25 5.262429 132 2.340035e+12 1.573455e+11 9.43709483812e-09
1.303967e+25 5.267549 33 1.532538e+12 65334180000.0 5.74353434917e-09
2.876109e+26 5.503466 233 4.12973e+12 1.84793e+11 1.71730833747e-08
5.661268e+24 5.486189 14 7.559481e+11 29218330000.0 5.6435198891e-09
9.443909e+25 5.369513 168 4.192933e+12 1.703707e+11 8.01572408932e-09
1.143276e+26 5.305846 182 2.774826e+12 2.877672e+11 9.06484128019e-09
3.39625e+25 5.296975 78 1.714267e+12 2.066048e+11 6.29379034187e-09
2.787238e+26 5.247599 373 4.908046e+12 3.266709e+11 1.09028422394e-08
7.481573e+24 5.032227 19 1.00125e+12 29218330000.0 5.99120581948e-09
2.888284e+26 5.240138 426 5.892477e+12 6.877179e+11 9.90655641549e-09
1.47384e+25 5.224191 35 1.120831e+12 65334180000.0 6.17160886507e-09
9.402349e+24 5.164275 23 1.027501e+12 29218330000.0 6.06086090194e-09
1.029069e+26 5.151253 223 7.109557e+12 4.897885e+11 6.859017299e-09
3.980874e+25 5.066987 79 1.629979e+12 82641930000.0 7.6144176927e-09
1.171995e+25 5.455003 26 1.169092e+12 41320960000.0 6.32692320735e-09
3.262499e+26 5.426386 399 6.814628e+12 3.146911e+11 1.15372407192e-08
7.127626e+25 5.388089 114 3.298521e+12 92396490000.0 8.88465232058e-09
2.234235e+25 5.36875 50 1.562748e+12 82641930000.0 6.37266092851e-09
1.990537e+25 5.344593 44 1.391544e+12 65334180000.0 6.48094126746e-09
1.33655e+25 5.29364 32 1.458914e+12 58436670000.0 6.04109930418e-09
8.320414e+25 5.278399 124 3.555154e+12 1.204703e+11 9.73321196023e-09
3.673956e+26 5.390495 475 4.214491e+13 5.821712e+11 1.09861832744e-08
7.740501e+25 5.309982 109 4.151164e+13 1.204703e+11 1.02396395794e-08
5.068936e+26 5.283122 576 6.978942e+12 6.246166e+11 1.27537773467e-08
7.680506e+25 5.268914 163 4.119306e+13 4.674933e+11 6.84725125783e-09
2.369535e+25 5.235268 47 1.1232e+12 65334180000.0 7.37329308901e-09
7.87436e+25 5.221068 134 4.081678e+13 1.84793e+11 8.61759865943e-09
8.437622e+25 5.209847 172 2.251511e+12 2.979697e+11 7.20944437293e-09
2.025098e+26 5.092587 367 8.500065e+12 3.661047e+11 8.29615140891e-09
4.597053e+24 5.023513 13 5.387648e+11 29218330000.0 5.38968984682e-09
6.63485e+25 5.014108 159 4.993715e+12 2.756452e+11 6.37199529624e-09
5.709019e+24 4.674805 17 1.144294e+12 0.0 5.50027258813e-09
2.355375e+25 4.599254 66 1.279936e+12 1.84793e+11 5.94105915931e-09
1.605423e+26 4.642211 186 2.632922e+12 1.652839e+11 1.42359615437e-08
2.447869e+25 4.57545 69 2.380841e+12 65334180000.0 5.93663589994e-09
3.345086e+25 4.548135 69 1.533e+12 82641930000.0 8.16131228239e-09
2.271798e+25 4.544486 47 1.739098e+12 58436670000.0 8.14370871173e-09
3.484696e+25 4.748855 81 1.384387e+12 1.053482e+11 6.93627199388e-09
3.336883e+26 4.689112 446 4.753732e+12 4.254254e+11 1.22166086211e-08
4.434648e+25 4.641843 97 1.566948e+12 1.204703e+11 7.54105516791e-09
4.702733e+25 4.634707 117 1.573531e+12 2.066048e+11 6.6401413244e-09
1.313286e+25 4.519907 39 1.2481e+12 92396490000.0 5.70427368936e-09
2.099116e+25 4.905656 51 1.127646e+12 65334180000.0 6.4239820406e-09
1.544483e+25 4.781225 39 1.245205e+12 65334180000.0 6.34182844853e-09
9.190596e+25 4.992779 142 1.988749e+12 1.053482e+11 9.92540266287e-09
1.033502e+25 4.979192 26 8.399611e+11 58436670000.0 6.11243489449e-09
1.041038e+25 4.886849 30 8.270441e+11 87655000000.0 5.43690261397e-09
6.037106e+25 4.76556 135 2.778151e+12 2.066048e+11 7.18482570404e-09
4.306452e+25 4.918098 83 1.658638e+12 1.053482e+11 8.07754686142e-09
1.682586e+26 4.834971 193 3.333333e+12 1.777282e+11 1.38057890959e-08
1.881725e+26 4.786762 332 3.393127e+12 4.069643e+11 9.0659095656e-09
6.645047e+25 4.99 129 3.668997e+12 1.84793e+11 7.90392748652e-09
8.157444e+25 4.980025 143 2.525717e+12 2.409406e+11 8.7704461587e-09
1.468115e+26 4.902475 238 3.683654e+12 2.513456e+11 9.63391648901e-09
9.340367e+25 4.744552 166 2.543512e+12 1.239629e+11 9.0802078123e-09
3.17445e+25 4.736189 70 5.748075e+12 5.580778e+12 7.331225402e-09
1.1053e+25 4.480505 27 8.915747e+11 29218330000.0 6.9955938241e-09
1.843869e+25 4.409103 51 1.083203e+12 92396490000.0 6.27833938509e-09
1.040716e+25 4.437944 33 9.514235e+11 41320960000.0 5.44091097417e-09
9.983111e+24 4.494848 29 7.592341e+11 65334180000.0 5.86392002e-09
8.782463e+24 4.433293 26 9.504284e+11 41320960000.0 5.83380209141e-09
2.205537e+25 4.289252 62 1.707368e+12 65334180000.0 6.35003679883e-09
5.161462e+25 4.385254 104 2.218739e+12 1.460917e+11 8.66522387721e-09
5.958139e+25 4.381803 119 5.80982e+12 5.582614e+12 8.74874920793e-09
2.884689e+25 4.351345 72 1.603011e+12 1.306684e+11 7.04982164968e-09
1.9539e+25 4.221249 59 1.422252e+12 65334180000.0 6.00681831964e-09
6.39209e+24 4.036133 21 7.415461e+11 29218330000.0 5.77421916363e-09
3.098088e+25 4.003046 84 1.77912e+12 1.053482e+11 7.05438290261e-09
4.849944e+26 4.181245 646 5.961883e+12 3.920051e+11 1.37478168058e-08
5.574336e+25 4.353508 123 2.067377e+12 1.053482e+11 7.97046814905e-09
2.148974e+25 4.338867 51 1.262891e+12 65334180000.0 7.4356646243e-09
6.190757e+24 4.27274 21 7.865813e+11 58436670000.0 5.28266587052e-09
3.52496e+25 4.119414 75 1.325066e+12 65334180000.0 8.73559790019e-09
5.414653e+25 4.101543 151 3.707905e+12 2.066048e+11 6.69393606115e-09
5.398192e+24 4.083008 18 9.374252e+11 29218330000.0 5.62381126588e-09
1.573934e+26 4.13481 243 3.046728e+12 2.513456e+11 1.19938836534e-08
6.266012e+25 4.065789 163 2.872126e+12 2.496416e+11 7.23925587802e-09
1.257474e+26 4.053783 299 4.3484e+12 2.496416e+11 7.94332761336e-09
1.811794e+26 4.65042 262 2.935193e+12 3.266709e+11 1.13854577017e-08
2.70618e+26 4.560952 383 5.445238e+12 1.703707e+11 1.18614436644e-08
4.836839e+25 4.635725 116 2.13922e+12 2.225202e+11 6.88685792478e-09
2.123788e+25 4.5955 53 1.481314e+12 1.204703e+11 6.67632805788e-09
1.52513e+25 4.585642 43 1.480466e+12 1.460917e+11 5.92206824767e-09
3.034895e+25 4.747472 68 1.677122e+12 1.489849e+11 7.19792789067e-09
6.098814e+24 4.634823 17 6.388288e+11 29218330000.0 5.92650233502e-09
1.985155e+25 4.597331 48 1.408179e+12 65334180000.0 6.88783218358e-09
1.886306e+25 4.568953 51 1.399505e+12 65334180000.0 6.19812635629e-09
9.509902e+25 4.684478 170 3.801574e+12 1.573455e+11 9.14325985136e-09
2.360371e+25 4.69139 59 1.223619e+12 92396490000.0 6.52922848813e-09
9.782953e+24 4.669922 26 1.000638e+12 29218330000.0 6.16910466357e-09
9.349433e+25 4.663194 199 2.9582e+12 4.421536e+11 7.71407505208e-09
3.604027e+25 4.586889 79 1.548507e+12 1.204703e+11 7.6151394411e-09
6.622902e+24 4.57612 19 7.006957e+11 29218330000.0 5.832200818e-09
6.782161e+25 4.541109 146 2.929546e+12 2.613367e+11 7.83228458534e-09
4.459765e+26 4.548732 570 3.556367e+13 4.897885e+11 1.3169882956e-08
2.754024e+25 4.887305 60 1.347433e+12 65334180000.0 7.19088218959e-09
5.440677e+24 4.875326 15 7.470044e+11 41320960000.0 5.69630414356e-09
2.87847e+26 4.809731 412 6.117758e+12 3.566552e+11 1.11218965168e-08
1.168975e+25 4.803653 34 8.857387e+11 82641930000.0 5.48011692184e-09
5.033206e+25 4.974609 120 3.20188e+12 1.870886e+11 6.45564521147e-09
3.004085e+25 4.8395 71 1.778832e+12 82641930000.0 6.69404334241e-09
5.922325e+24 4.831974 17 7.398056e+11 29218330000.0 5.52018804887e-09
5.596804e+24 4.822144 16 5.909024e+11 29218330000.0 5.5541177966e-09
1.23629e+26 4.790285 230 3.609109e+12 3.614108e+11 8.59144696937e-09
2.418402e+25 4.792984 63 1.263216e+12 2.045283e+11 6.13221129537e-09
3.260483e+25 4.752695 75 5.847462e+12 5.581008e+12 7.00351201682e-09
1.357937e+26 4.730876 309 7.742878e+12 5.591705e+12 7.11237625691e-09
2.102929e+26 4.718891 374 7.306343e+12 5.600248e+12 9.12322127042e-09
4.893364e+25 4.561098 101 5.913482e+12 5.58139e+12 8.13302095562e-09
2.464348e+25 4.947746 63 1.896181e+12 1.204703e+11 6.05325872254e-09
1.019444e+26 4.838542 210 4.005793e+12 2.613367e+11 7.68183032522e-09
3.452618e+25 4.960043 71 1.522417e+12 1.204703e+11 7.50654143605e-09
3.965354e+26 4.919141 479 3.84594e+13 5.102763e+11 1.28852344724e-08
1.717764e+26 4.851011 303 3.792391e+13 1.960025e+11 8.94795425114e-09
1.131261e+26 4.830946 180 3.551029e+12 1.573455e+11 9.96077828164e-09
1.017775e+25 4.826904 24 9.617656e+11 58436670000.0 6.72677686555e-09
1.483665e+26 4.796066 233 3.749455e+13 2.282025e+11 1.01655276479e-08
7.18638e+25 4.774114 156 3.145237e+12 1.703707e+11 7.38801792667e-09
7.008478e+25 4.770672 143 1.692078e+12 2.127127e+11 7.8658066124e-09
9.765434e+25 4.723715 143 2.099192e+12 1.204703e+11 1.10689638925e-08
4.955135e+25 4.742079 99 3.707223e+13 1.777282e+11 8.08140101515e-09
5.101869e+25 4.49139 98 1.585777e+12 1.306684e+11 8.87478020087e-09
3.136419e+25 4.381278 77 1.744681e+12 82641930000.0 7.11832292813e-09
3.231588e+25 4.345539 101 3.735071e+12 3.008212e+11 5.63749418821e-09
1.132147e+26 4.506712 205 3.049936e+12 3.146911e+11 9.38262371745e-09
3.391686e+25 4.432889 79 1.496838e+12 1.204703e+11 7.41543849146e-09
4.787367e+24 4.418164 15 6.765522e+11 29218330000.0 5.53093782239e-09
1.190307e+26 4.485665 168 3.506748e+13 1.239629e+11 1.20936672669e-08
2.210862e+25 4.403092 60 1.084496e+12 1.204703e+11 6.40748755009e-09
3.11785e+25 4.38076 69 1.609007e+12 41320960000.0 7.8975395921e-09
2.065881e+25 4.351074 52 1.99804e+12 65334180000.0 6.99102144596e-09
5.680804e+25 4.332054 129 1.994458e+12 1.573455e+11 7.78325715739e-09
1.561841e+26 4.438751 306 8.532506e+12 5.584448e+12 8.80419708504e-09
1.585102e+26 4.377231 288 7.042572e+12 5.588345e+12 9.62720913024e-09
8.772069e+24 4.333152 27 1.062675e+12 65334180000.0 5.74076140692e-09
7.202159e+25 4.305917 185 3.236453e+12 2.355657e+11 6.9224602154e-09
1.951687e+26 4.151337 393 5.536792e+12 3.554564e+11 9.15935253275e-09
9.191925e+24 4.100586 26 8.160596e+11 29218330000.0 6.60119171114e-09
3.753262e+25 4.047396 90 1.5502e+12 82641930000.0 7.88907019545e-09
4.152923e+25 4.228758 117 2.216044e+12 2.693797e+11 6.4267340863e-09
4.650421e+25 4.086805 125 1.94809e+12 1.960025e+11 6.97001139596e-09
2.946748e+25 4.070715 68 1.371642e+12 65334180000.0 8.15076803029e-09
3.002735e+24 4.05087 11 6.204182e+11 29218330000.0 5.15954210641e-09
1.517471e+25 4.361373 44 1.068372e+12 41320960000.0 6.05451889818e-09
7.906369e+24 4.338423 22 8.63827e+11 41320960000.0 6.34245874505e-09
1.179075e+26 4.343121 247 4.275843e+12 4.469546e+11 8.41545679981e-09
6.662683e+25 4.312186 165 2.714411e+12 2.282025e+11 7.16973109263e-09
1.732799e+25 4.287847 49 1.5768e+12 87655000000.0 6.31463095722e-09
3.169993e+25 4.284614 81 2.10021e+12 1.053482e+11 6.99353460104e-09
1.973423e+26 4.320085 271 3.443217e+12 2.106964e+11 1.29060620538e-08
6.739092e+25 4.314516 156 2.843384e+12 1.703707e+11 7.66619477468e-09
1.421588e+26 4.104363 333 4.655463e+12 2.877672e+11 7.9637734618e-09
1.355299e+25 4.175138 41 1.024072e+12 65334180000.0 6.06199498267e-09
3.97998e+25 4.156867 114 1.724248e+12 1.573455e+11 6.4305046276e-09
6.493213e+24 4.142401 22 3.238377e+13 41320960000.0 5.45531681167e-09
2.973544e+26 4.104858 619 3.209282e+13 4.059141e+11 8.96026240223e-09
1.116632e+26 4.05936 204 2.865385e+12 2.225202e+11 1.03242254643e-08
7.737332e+24 3.85219 28 8.261023e+11 41320960000.0 5.49238089241e-09
7.884855e+24 3.762068 28 1.036808e+12 41320960000.0 5.73118179638e-09
6.853266e+25 3.957705 155 1.703874e+12 1.703707e+11 8.55377095738e-09
2.088994e+26 3.807015 457 3.758527e+12 4.818811e+11 9.19330250269e-09
1.006688e+26 3.775893 202 2.664464e+12 1.960025e+11 1.0105527529e-08
1.903254e+25 3.506567 58 1.289157e+12 65334180000.0 7.16509185577e-09
1.456244e+26 3.53487 311 2.729085e+12 3.695859e+11 1.01422768109e-08
6.078492e+25 3.991939 153 3.422245e+12 1.239629e+11 7.62001223134e-09
1.521881e+26 3.860713 324 4.321252e+12 2.877672e+11 9.31543871529e-09
2.205633e+26 3.693096 468 5.227843e+12 5.582155e+11 9.77084101844e-09
4.840896e+25 3.518189 123 1.56798e+12 1.489849e+11 8.56518249605e-09
9.248917e+25 3.720524 196 1.958055e+12 2.979697e+11 9.71104231374e-09
3.700717e+25 3.693724 99 1.249024e+12 1.204703e+11 7.7485668712e-09
2.626581e+24 3.544833 11 3.807417e+11 29218330000.0 5.1574791305e-09
2.075506e+26 3.509159 354 4.192767e+12 2.106964e+11 1.27924235655e-08
1.358145e+26 3.311373 260 1.690305e+12 2.496416e+11 1.20781337322e-08
1.763715e+25 3.294055 71 1.118649e+12 1.489849e+11 5.77396782798e-09
5.589307e+25 3.472346 170 2.825774e+12 2.409406e+11 7.24971936592e-09
5.22438e+24 3.392223 22 5.723555e+11 41320960000.0 5.35997580244e-09
1.189331e+26 3.381737 334 2.961813e+12 2.756452e+11 8.06216327162e-09
9.070031e+25 3.340876 209 2.199327e+12 82641930000.0 9.94574396143e-09
2.215045e+24 3.300781 10 3.043912e+11 29218330000.0 5.13808150283e-09
4.123286e+25 3.280762 128 1.909508e+12 92396490000.0 7.51785439173e-09
3.940712e+25 3.277986 111 1.310402e+12 1.306684e+11 8.29239095601e-09
2.315499e+24 3.05957 11 4.68074e+11 0.0 5.26776830425e-09
2.891919e+25 3.249361 81 1.095591e+12 65334180000.0 8.41275590761e-09
6.401123e+25 3.159959 163 1.791798e+12 1.053482e+11 9.51529520233e-09
3.00189e+25 3.031743 105 1.255029e+12 82641930000.0 7.22018353985e-09
7.285182e+25 3.014211 250 3.004487e+12 2.066048e+11 7.40221837025e-09
2.884867e+25 3.292096 94 1.312088e+12 82641930000.0 7.13773791294e-09
2.067889e+25 3.188913 76 9.361021e+11 1.306684e+11 6.53290143581e-09
7.438363e+25 3.136349 219 3.650026e+12 1.573455e+11 8.29170832513e-09
8.389237e+25 3.130561 236 2.123858e+12 2.645833e+11 8.6940760777e-09
1.979305e+25 3.459174 72 1.323665e+12 41320960000.0 6.08475313905e-09
8.457335e+25 3.490602 218 3.43129e+12 3.050484e+11 8.50965303519e-09
1.784459e+26 3.02623 457 3.484572e+12 2.921833e+11 9.87924117713e-09
8.367084e+25 3.033869 201 1.96075e+12 2.106964e+11 1.05054919271e-08
4.022995e+25 3.005021 141 2.531882e+12 1.306684e+11 7.26972554086e-09
2.645955e+24 3.938477 9 4.820281e+11 0.0 5.71540192685e-09
2.631719e+24 3.933594 10 3.622531e+11 29218330000.0 5.12253729735e-09
5.663323e+24 3.999743 19 6.737327e+11 29218330000.0 5.70585577428e-09
2.274946e+26 3.976605 387 3.620161e+12 4.711315e+11 1.13183421713e-08
6.904209e+25 3.969086 119 2.126869e+12 82641930000.0 1.11921006029e-08
9.829902e+24 3.932059 28 8.447051e+11 65334180000.0 6.83606647407e-09
1.082524e+26 3.75983 229 2.087162e+12 2.613367e+11 9.62651271e-09
1.992613e+26 3.602905 416 5.190225e+12 3.050484e+11 1.01791605407e-08
1.7535e+26 3.52483 235 2.167473e+12 2.127127e+11 1.62082033941e-08
3.801016e+25 3.737956 87 1.317867e+12 82641930000.0 8.94914214456e-09
3.279266e+24 3.648362 13 5.589157e+11 29218330000.0 5.29383640726e-09
1.140056e+26 3.635821 224 2.621631e+12 1.960025e+11 1.07179275896e-08
1.052665e+26 3.566532 225 3.171405e+12 2.066048e+11 1.0043768322e-08
1.382071e+25 3.56148 45 1.146069e+12 65334180000.0 6.60271385976e-09
7.024169e+25 3.545192 188 3.365852e+12 1.460917e+11 8.06923731705e-09
3.884838e+25 3.842248 104 2.530467e+12 1.204703e+11 7.44370797266e-09
6.989106e+24 3.760742 25 6.928815e+11 58436670000.0 5.69171603176e-09
3.093514e+25 3.994762 77 1.225779e+12 92396490000.0 7.70026367587e-09
2.55731e+26 3.979807 477 3.111596e+13 4.535905e+11 1.03142613676e-08
1.585489e+26 3.940097 194 2.354483e+12 1.306684e+11 1.58814347917e-08
5.351876e+26 3.928327 682 3.071355e+13 4.535905e+11 1.5294989459e-08
8.76175e+25 3.903635 211 3.772021e+12 2.693797e+11 8.14468598334e-09
1.792615e+26 3.865878 311 3.861236e+12 3.614108e+11 1.14159915554e-08
3.345076e+24 3.85284 13 5.923234e+11 58436670000.0 5.11348291331e-09
1.114623e+26 3.796995 260 2.968447e+13 2.409406e+11 8.64469695219e-09
6.94177e+25 3.783084 164 2.95751e+13 1.460917e+11 8.56673896357e-09
2.230922e+25 3.768357 69 1.327579e+12 65334180000.0 6.56928951605e-09
3.190737e+25 3.685844 69 1.242268e+12 65334180000.0 9.605945398e-09
3.154246e+25 3.656364 86 1.682445e+12 1.204703e+11 7.68038218479e-09
9.34507e+25 3.591491 236 3.691626e+12 2.756452e+11 8.44171954151e-09
1.380381e+25 3.543208 53 2.009252e+12 1.204703e+11 5.62809735889e-09
6.305563e+25 3.657131 184 3.365212e+12 2.355657e+11 7.17464926066e-09
1.352938e+25 3.651972 42 9.506946e+11 41320960000.0 6.75361519e-09
3.32443e+26 3.56277 666 2.785559e+13 4.213928e+11 1.07272974489e-08
2.097295e+25 3.535854 56 1.191858e+12 65334180000.0 8.10984056801e-09
9.807857e+25 3.52507 247 4.056999e+12 3.160446e+11 8.62471141672e-09
5.916305e+25 3.422565 143 1.469881e+12 1.053482e+11 9.25545894368e-09
1.766269e+26 3.39231 419 5.314508e+12 4.711315e+11 9.51442259402e-09
3.298639e+26 3.418682 460 4.718171e+12 3.22727e+11 1.60602905697e-08
3.558156e+24 3.405273 13 6.251544e+11 0.0 6.1541041777e-09
5.325084e+25 3.383455 193 4.15098e+12 2.877672e+11 6.24372684921e-09
2.311677e+25 3.183143 78 1.075331e+12 92396490000.0 7.12871982159e-09
4.337408e+26 3.156517 878 6.879632e+12 5.543789e+11 1.19829231405e-08
1.976362e+25 3.150065 72 9.19367e+11 82641930000.0 6.67190155159e-09
1.400496e+25 3.100706 49 1.188794e+12 82641930000.0 7.05765377022e-09
3.39417e+26 3.137545 598 4.52714e+12 3.695859e+11 1.38508871001e-08
3.472664e+25 3.108177 97 1.333031e+12 65334180000.0 8.81902216903e-09
1.542205e+25 3.054749 64 1.221032e+12 1.204703e+11 6.03978873353e-09
4.002996e+25 3.434907 116 1.325706e+12 1.777282e+11 7.69214265699e-09
3.708503e+26 3.397361 548 4.229612e+12 4.069643e+11 1.52514636965e-08
5.989843e+25 3.312321 186 2.086865e+12 1.960025e+11 7.44398043681e-09
7.504301e+25 3.304608 159 2.076917e+12 1.306684e+11 1.0935239955e-08
4.598561e+25 3.292466 136 2.071172e+12 1.573455e+11 7.86315597803e-09
1.151101e+26 3.381817 309 2.643895e+13 2.479258e+11 8.43412425525e-09
3.362965e+25 3.319502 129 2.354992e+12 2.979697e+11 6.01305046346e-09
2.628472e+25 3.307041 78 1.06567e+12 82641930000.0 7.80197077564e-09
8.123684e+25 3.298485 145 1.368114e+12 1.239629e+11 1.30048591244e-08
4.235447e+25 3.287398 125 2.569987e+13 1.053482e+11 7.89172781582e-09
1.373628e+25 3.159364 53 1.499781e+12 65334180000.0 6.28099931767e-09
3.115186e+24 3.070117 15 5.643819e+11 29218330000.0 5.1793223691e-09
4.09504e+26 3.466405 1029 1.20868e+13 5.597885e+12 8.79019717943e-09
4.401091e+25 3.465671 144 1.984248e+12 2.979697e+11 6.75220579263e-09
6.891679e+25 3.476384 181 2.717799e+13 2.225202e+11 8.38598091217e-09
1.408392e+26 3.015231 352 2.357329e+13 2.513456e+11 1.01600405821e-08
1.082135e+25 2.757832 51 8.44835e+11 41320960000.0 5.8908587216e-09
1.718334e+25 2.841586 74 1.305811e+12 65334180000.0 6.25677021387e-09
2.53042e+25 2.7574 90 1.226141e+12 82641930000.0 7.80702332554e-09
2.275028e+25 2.668903 93 9.077297e+11 1.306684e+11 7.01788349001e-09
6.301758e+24 2.986025 29 9.14579e+11 41320960000.0 5.57192715677e-09
3.266526e+24 2.925903 16 4.485773e+11 29218330000.0 5.3424609761e-09
